LINK_ID,REGION,ROAD_TYPE,node_start,eastings_start,northings_start,wgsLat_start,wgsLong_start,location_lv1_eng_start,location_lv1_chin_start,location_lv2_eng_start,location_lv2_chin_start,location_lv3_eng_start,location_lv3_chin_start,location_lv4_eng_start,location_lv4_chin_start,location_lv5_eng_start,location_lv5_chin_start,full_location_eng_start,full_location_chin_start,node_end,eastings_end,northings_end,wgsLat_end,wgsLong_end,location_lv1_eng_end,location_lv1_chin_end,location_lv2_eng_end,location_lv2_chin_end,location_lv3_eng_end,location_lv3_chin_end,location_lv4_eng_end,location_lv4_chin_end,location_lv5_eng_end,location_lv5_chin_end,full_location_eng_end,full_location_chin_end,non_col,route_lat,route_long,detailed_route_lat,detailed_route_long
992160-993022,TM,MAJOR ROUTE,992160,824467.8497,830406.4575,22.412938099,114.062266027,Tsing Long Highway,青朗公路,Ma On Kong,馬鞍崗,Yuen Long District,元朗區,New Territories,新界,Hong Kong,香港,Tsing Long HighwayMa On KongYuen Long DistrictNew TerritoriesHong Kong,香港新界元朗區馬鞍崗青朗公路,993022,824236.8595,829891.4274,22.408285526999997,114.060026438,Tsing Long Highway,青朗公路,Yuen Long District,元朗區,New Territories,新界,Hong Kong,香港,China,中国,Tsing Long HighwayYuen Long DistrictNew TerritoriesHong KongChina,中国香港新界元朗區青朗公路,,"[22.412938099, 22.408285526999997]","[114.062266027, 114.060026438]","[22.412935, 22.412744, 22.412017, 22.410993, 22.410661, 22.410493, 22.410131, 22.409789, 22.409349, 22.408907, 22.4084, 22.408289]","[114.062262, 114.062154, 114.061715, 114.061112, 114.060949, 114.060849, 114.06067, 114.060518, 114.060348, 114.06019, 114.060056, 114.06003]"
992161-992162,TM,MAJOR ROUTE,992161,825161.5023,826142.8711,22.374440436999997,114.06903276700001,Tsing Long Highway,青朗公路,Tsing Fai Tong New Village,清快塘新村,Sham Tseng Sun Tsuen,深井新村,Tsuen Wan District,荃灣區,New Territories,新界,Tsing Long HighwayTsing Fai Tong New VillageSham Tseng Sun TsuenTsuen Wan DistrictNew Territories,新界荃灣區深井新村清快塘新村青朗公路,992162,825177.4052,826130.7426,22.374331013000003,114.06918726399999,Tsing Long Highway,青朗公路,Sham Tseng East Village,深井東村,Sham Tseng Sun Tsuen,深井新村,Tsuen Wan District,荃灣區,New Territories,新界,Tsing Long HighwaySham Tseng East VillageSham Tseng Sun TsuenTsuen Wan DistrictNew Territories,新界荃灣區深井新村深井東村青朗公路,,"[22.374440436999997, 22.374331013000003]","[114.06903276700001, 114.06918726399999]","[22.374343, 22.374451]","[114.069197, 114.069041]"
992162-991056,TM,MAJOR ROUTE,992162,825177.4052,826130.7426,22.374331013000003,114.06918726399999,Tsing Long Highway,青朗公路,Sham Tseng East Village,深井東村,Sham Tseng Sun Tsuen,深井新村,Tsuen Wan District,荃灣區,New Territories,新界,Tsing Long HighwaySham Tseng East VillageSham Tseng Sun TsuenTsuen Wan DistrictNew Territories,新界荃灣區深井新村深井東村青朗公路,991056,825177.4052,826130.7426,22.374331013000003,114.06918726399999,Tsing Long Highway,青朗公路,Sham Tseng East Village,深井東村,Sham Tseng Sun Tsuen,深井新村,Tsuen Wan District,荃灣區,New Territories,新界,Tsing Long HighwaySham Tseng East VillageSham Tseng Sun TsuenTsuen Wan DistrictNew Territories,新界荃灣區深井新村深井東村青朗公路,,"[22.374331013000003, 22.374331013000003]","[114.06918726399999, 114.06918726399999]","[22.374516, 22.374341]","[114.068946, 114.069199]"
992163-993024,TM,MAJOR ROUTE,992163,825193.276,826118.5723,22.374221212,114.06934145,Tsing Long Highway,青朗公路,Sham Tseng East Village,深井東村,Sham Tseng Sun Tsuen,深井新村,Tsuen Wan District,荃灣區,New Territories,新界,Tsing Long HighwaySham Tseng East VillageSham Tseng Sun TsuenTsuen Wan DistrictNew Territories,新界荃灣區深井新村深井東村青朗公路,993024,825667.9161,825795.6446,22.371308002,114.07395223,Tsing Long Highway,青朗公路,Ting Kau,汀九,Sham Tseng Sun Tsuen,深井新村,Tsuen Wan District,荃灣區,New Territories,新界,Tsing Long HighwayTing KauSham Tseng Sun TsuenTsuen Wan DistrictNew Territories,新界荃灣區深井新村汀九青朗公路,,"[22.374221212, 22.371308002]","[114.06934145, 114.07395223]","[22.374228, 22.37417, 22.373589, 22.373294, 22.373229, 22.373178, 22.371964, 22.371507, 22.37131]","[114.069354, 114.069432, 114.070336, 114.070838, 114.070886, 114.07096, 114.072928, 114.073641, 114.073948]"
992164-992165,TM,MAJOR ROUTE,992164,823004.7494,834417.2961,22.449147065,114.048022345,Yuen Long Highway,元朗公路,Au Tau,凹頭,Shui Mei Tsuen,水尾村,Yuen Long District,元朗區,New Territories,新界,Yuen Long HighwayAu TauShui Mei TsuenYuen Long DistrictNew Territories,新界元朗區水尾村凹頭元朗公路,992165,822987.6478,834406.9401,22.449053414,114.047856291,Yuen Long Highway,元朗公路,Au Tau,凹頭,Shui Mei Tsuen,水尾村,Yuen Long District,元朗區,New Territories,新界,Yuen Long HighwayAu TauShui Mei TsuenYuen Long DistrictNew Territories,新界元朗區水尾村凹頭元朗公路,,"[22.449147065, 22.449053414]","[114.048022345, 114.047856291]","[22.449046, 22.449055, 22.449099, 22.44914]","[114.04786, 114.047877, 114.047961, 114.048028]"
992165-991057,TM,MAJOR ROUTE,992165,822987.6478,834406.9401,22.449053414,114.047856291,Yuen Long Highway,元朗公路,Au Tau,凹頭,Shui Mei Tsuen,水尾村,Yuen Long District,元朗區,New Territories,新界,Yuen Long HighwayAu TauShui Mei TsuenYuen Long DistrictNew Territories,新界元朗區水尾村凹頭元朗公路,991057,822969.5934,834398.4122,22.448976263000002,114.047680965,Yuen Long Highway,元朗公路,Tung Shing Lei,東成里,Shui Tau Tsuen,水頭村,Yuen Long District,元朗區,New Territories,新界,Yuen Long HighwayTung Shing LeiShui Tau TsuenYuen Long DistrictNew Territories,新界元朗區水頭村東成里元朗公路,,"[22.449053414, 22.448976263000002]","[114.047856291, 114.047680965]","[22.44914, 22.449099, 22.449055, 22.449023, 22.448927, 22.448884, 22.448864, 22.448832, 22.448812, 22.448796, 22.448818, 22.448851, 22.448962, 22.448936]","[114.048029, 114.047961, 114.047877, 114.047814, 114.047578, 114.047429, 114.047328, 114.047193, 114.047007, 114.046634, 114.046258, 114.045928, 114.045067, 114.044951]"
992166-992167,TM,MAJOR ROUTE,992166,822950.9647,834391.1871,22.448910872,114.04750004799999,Yuen Long Highway,元朗公路,Kam Tin North,錦田北,Ha Ko Po Tsuen,下高埔村,Kam Tin Shi,錦田市,Yuen Long District,元朗區,Yuen Long HighwayKam Tin NorthHa Ko Po TsuenKam Tin ShiYuen Long District,元朗區錦田市下高埔村錦田北元朗公路,992167,822196.8346,834147.5226,22.446704440999998,114.04017588299999,Yuen Long Highway,元朗公路,Kai Tei,雞地,Small Traders New Village,小商新村,Tai Kei Leng,大旗嶺,Yuen Long District,元朗區,Yuen Long HighwayKai TeiSmall Traders New VillageTai Kei LengYuen Long District,元朗區大旗嶺小商新村雞地元朗公路,,"[22.448910872, 22.446704440999998]","[114.04750004799999, 114.04017588299999]","[22.448904, 22.448884, 22.448864, 22.448832, 22.448812, 22.448796, 22.448818, 22.448851, 22.448962, 22.448936, 22.448958, 22.448962, 22.448964, 22.44896, 22.44896, 22.448934, 22.448846, 22.448769, 22.448668, 22.448569, 22.448451, 22.448228, 22.448063, 22.44786, 22.447701, 22.447514, 22.447176, 22.446955, 22.446748, 22.446696]","[114.047497, 114.047429, 114.047328, 114.047193, 114.047007, 114.046634, 114.046258, 114.045928, 114.045067, 114.044951, 114.044624, 114.044506, 114.044325, 114.044219, 114.044157, 114.043837, 114.043314, 114.042995, 114.04268, 114.042432, 114.042176, 114.04175, 114.041497, 114.041222, 114.041031, 114.040831, 114.04053, 114.040363, 114.040232, 114.040204]"
992167-992168,TM,MAJOR ROUTE,992167,822196.8346,834147.5226,22.446704440999998,114.04017588299999,Yuen Long Highway,元朗公路,Kai Tei,雞地,Small Traders New Village,小商新村,Tai Kei Leng,大旗嶺,Yuen Long District,元朗區,Yuen Long HighwayKai TeiSmall Traders New VillageTai Kei LengYuen Long District,元朗區大旗嶺小商新村雞地元朗公路,992168,822186.2266,834130.584,22.446551391,114.040072979,Yuen Long Highway,元朗公路,Kai Tei,雞地,Small Traders New Village,小商新村,Tai Kei Leng,大旗嶺,Yuen Long District,元朗區,Yuen Long HighwayKai TeiSmall Traders New VillageTai Kei LengYuen Long District,元朗區大旗嶺小商新村雞地元朗公路,,"[22.446704440999998, 22.446551391]","[114.04017588299999, 114.040072979]","[22.446688, 22.446678, 22.446637, 22.446555]","[114.0402, 114.040194, 114.040122, 114.040077]"
992168-991058,TM,MAJOR ROUTE,992168,822186.2266,834130.584,22.446551391,114.040072979,Yuen Long Highway,元朗公路,Kai Tei,雞地,Small Traders New Village,小商新村,Tai Kei Leng,大旗嶺,Yuen Long District,元朗區,Yuen Long HighwayKai TeiSmall Traders New VillageTai Kei LengYuen Long District,元朗區大旗嶺小商新村雞地元朗公路,991058,822177.0044,834112.8398,22.446391076999998,114.039983545,Yuen Long Highway,元朗公路,Kai Tei,雞地,Small Traders New Village,小商新村,Tai Kei Leng,大旗嶺,Yuen Long District,元朗區,Yuen Long HighwayKai TeiSmall Traders New VillageTai Kei LengYuen Long District,元朗區大旗嶺小商新村雞地元朗公路,,"[22.446551391, 22.446391076999998]","[114.040072979, 114.039983545]","[22.44639, 22.446551]","[114.039987, 114.040075]"
992169-992170,TM,MAJOR ROUTE,992169,822168.4672,834094.7564,22.446227706,114.039900768,Yuen Long Highway,元朗公路,Kai Tei,雞地,Small Traders New Village,小商新村,Tai Kei Leng,大旗嶺,Yuen Long District,元朗區,Yuen Long HighwayKai TeiSmall Traders New VillageTai Kei LengYuen Long District,元朗區大旗嶺小商新村雞地元朗公路,992170,821762.1539,833006.7741,22.43639936,114.03596346,Yuen Long Highway,元朗公路,Tai Kei Leng,大旗嶺,Sheung Yau Tin Tsuen,上攸田村,Tai Kei Leng,大旗嶺,Yuen Long District,元朗區,Yuen Long HighwayTai Kei LengSheung Yau Tin TsuenTai Kei LengYuen Long District,元朗區大旗嶺上攸田村大旗嶺元朗公路,,"[22.446227706, 22.43639936]","[114.039900768, 114.03596346]","[22.446224, 22.446131, 22.445842, 22.44549, 22.445182, 22.444772, 22.444707, 22.444471, 22.444322, 22.444014, 22.44369, 22.442138, 22.441277, 22.441097, 22.44086, 22.440669, 22.44045, 22.440191, 22.439861, 22.439576, 22.439299, 22.439048, 22.43877, 22.438619, 22.438432, 22.438114, 22.437795, 22.436402]","[114.039898, 114.039855, 114.039738, 114.03963, 114.03956, 114.03952, 114.039512, 114.039498, 114.039492, 114.039487, 114.039484, 114.039465, 114.039455, 114.039442, 114.039414, 114.039383, 114.039339, 114.039268, 114.039155, 114.039038, 114.038892, 114.038741, 114.03855, 114.038436, 114.038275, 114.037966, 114.037606, 114.035967]"
992170-992171,TM,MAJOR ROUTE,992170,821762.1539,833006.7741,22.43639936,114.03596346,Yuen Long Highway,元朗公路,Tai Kei Leng,大旗嶺,Sheung Yau Tin Tsuen,上攸田村,Tai Kei Leng,大旗嶺,Yuen Long District,元朗區,Yuen Long HighwayTai Kei LengSheung Yau Tin TsuenTai Kei LengYuen Long District,元朗區大旗嶺上攸田村大旗嶺元朗公路,992171,821747.3574,832993.3182,22.436277722,114.03581984899999,Yuen Long Highway,元朗公路,Tai Kei Leng,大旗嶺,Sheung Yau Tin Tsuen,上攸田村,Tai Kei Leng,大旗嶺,Yuen Long District,元朗區,Yuen Long HighwayTai Kei LengSheung Yau Tin TsuenTai Kei LengYuen Long District,元朗區大旗嶺上攸田村大旗嶺元朗公路,,"[22.43639936, 22.436277722]","[114.03596346, 114.03581984899999]","[22.442138, 22.441277, 22.441097, 22.44086, 22.440669, 22.44045, 22.440191, 22.439861, 22.439576, 22.439299, 22.439048, 22.43877, 22.438619, 22.438432, 22.438114, 22.437795, 22.435689, 22.43542, 22.435245, 22.435078, 22.434905, 22.434658, 22.434594, 22.434458, 22.434317]","[114.039465, 114.039455, 114.039442, 114.039414, 114.039383, 114.039339, 114.039268, 114.039155, 114.039038, 114.038892, 114.038741, 114.03855, 114.038436, 114.038275, 114.037966, 114.037606, 114.035128, 114.034801, 114.034579, 114.034348, 114.034078, 114.033638, 114.033509, 114.033207, 114.032865]"
992171-991059,TM,MAJOR ROUTE,992171,821747.3574,832993.3182,22.436277722,114.03581984899999,Yuen Long Highway,元朗公路,Tai Kei Leng,大旗嶺,Sheung Yau Tin Tsuen,上攸田村,Tai Kei Leng,大旗嶺,Yuen Long District,元朗區,Yuen Long HighwayTai Kei LengSheung Yau Tin TsuenTai Kei LengYuen Long District,元朗區大旗嶺上攸田村大旗嶺元朗公路,991059,821747.3574,832993.3182,22.436277722,114.03581984899999,Yuen Long Highway,元朗公路,Tai Kei Leng,大旗嶺,Sheung Yau Tin Tsuen,上攸田村,Tai Kei Leng,大旗嶺,Yuen Long District,元朗區,Yuen Long HighwayTai Kei LengSheung Yau Tin TsuenTai Kei LengYuen Long District,元朗區大旗嶺上攸田村大旗嶺元朗公路,,"[22.436277722, 22.436277722]","[114.03581984899999, 114.03581984899999]","[22.442138, 22.441277, 22.441097, 22.44086, 22.440669, 22.44045, 22.440191, 22.439861, 22.439576, 22.439299, 22.439048, 22.43877, 22.438619, 22.438432, 22.438114, 22.437795, 22.435689, 22.43542, 22.435245, 22.435078, 22.434905, 22.434658, 22.434594, 22.434458, 22.434317]","[114.039465, 114.039455, 114.039442, 114.039414, 114.039383, 114.039339, 114.039268, 114.039155, 114.039038, 114.038892, 114.038741, 114.03855, 114.038436, 114.038275, 114.037966, 114.037606, 114.035128, 114.034801, 114.034579, 114.034348, 114.034078, 114.033638, 114.033509, 114.033207, 114.032865]"
992172-992173,TM,MAJOR ROUTE,992172,821732.5605,832979.8626,22.436156086999997,114.035676234,Yuen Long Highway,元朗公路,Tai Kei Leng,大旗嶺,Sheung Yau Tin Tsuen,上攸田村,Tai Kei Leng,大旗嶺,Yuen Long District,元朗區,Yuen Long HighwayTai Kei LengSheung Yau Tin TsuenTai Kei LengYuen Long District,元朗區大旗嶺上攸田村大旗嶺元朗公路,992173,820946.0188,832769.3458,22.434248169,114.028037766,Yuen Long Highway,元朗公路,Tai Kei Leng,大旗嶺,Sham Chung Tsuen,深涌村,Tin Liu Tsuen,田寮村,Yuen Long District,元朗區,Yuen Long HighwayTai Kei LengSham Chung TsuenTin Liu TsuenYuen Long District,元朗區田寮村深涌村大旗嶺元朗公路,,"[22.436156086999997, 22.434248169]","[114.035676234, 114.028037766]","[22.436152, 22.435689, 22.43542, 22.435245, 22.435078, 22.434905, 22.434658, 22.434594, 22.434458, 22.434317, 22.434236, 22.434146, 22.434065, 22.433982, 22.43395, 22.433941, 22.43394, 22.433953, 22.433981, 22.434026, 22.434117, 22.434139, 22.434211, 22.434261]","[114.035673, 114.035128, 114.034801, 114.034579, 114.034348, 114.034078, 114.033638, 114.033509, 114.033207, 114.032865, 114.032625, 114.032301, 114.031929, 114.031401, 114.031126, 114.030816, 114.030421, 114.030086, 114.029756, 114.029394, 114.0289, 114.028748, 114.028333, 114.028045]"
992173-992174,TM,MAJOR ROUTE,992173,820946.0188,832769.3458,22.434248169,114.028037766,Yuen Long Highway,元朗公路,Tai Kei Leng,大旗嶺,Sham Chung Tsuen,深涌村,Tin Liu Tsuen,田寮村,Yuen Long District,元朗區,Yuen Long HighwayTai Kei LengSham Chung TsuenTin Liu TsuenYuen Long District,元朗區田寮村深涌村大旗嶺元朗公路,992174,820926.3911,832773.1865,22.434282676,114.02784706700001,Yuen Long Highway,元朗公路,Tai Kei Leng,大旗嶺,Sham Chung Tsuen,深涌村,Tin Liu Tsuen,田寮村,Yuen Long District,元朗區,Yuen Long HighwayTai Kei LengSham Chung TsuenTin Liu TsuenYuen Long District,元朗區田寮村深涌村大旗嶺元朗公路,,"[22.434248169, 22.434282676]","[114.028037766, 114.02784706700001]","[22.434262, 22.434295]","[114.028041, 114.02785]"
992174-991060,TM,MAJOR ROUTE,992174,820926.3911,832773.1865,22.434282676,114.02784706700001,Yuen Long Highway,元朗公路,Tai Kei Leng,大旗嶺,Sham Chung Tsuen,深涌村,Tin Liu Tsuen,田寮村,Yuen Long District,元朗區,Yuen Long HighwayTai Kei LengSham Chung TsuenTin Liu TsuenYuen Long District,元朗區田寮村深涌村大旗嶺元朗公路,991060,820906.7252,832776.8246,22.434315353000002,114.02765600000001,Yuen Long Highway,元朗公路,Tai Kei Leng,大旗嶺,Sham Chung Tsuen,深涌村,Tin Liu Tsuen,田寮村,Yuen Long District,元朗區,Yuen Long HighwayTai Kei LengSham Chung TsuenTin Liu TsuenYuen Long District,元朗區田寮村深涌村大旗嶺元朗公路,,"[22.434282676, 22.434315353000002]","[114.02784706700001, 114.02765600000001]","[22.434295, 22.434329]","[114.02785, 114.027659]"
992175-992176,TM,MAJOR ROUTE,992175,820887.0664,832780.5028,22.434348393,114.02746499999999,Yuen Long Highway,元朗公路,Tai Kei Leng,大旗嶺,Sham Chung Tsuen,深涌村,Tin Liu Tsuen,田寮村,Yuen Long District,元朗區,Yuen Long HighwayTai Kei LengSham Chung TsuenTin Liu TsuenYuen Long District,元朗區田寮村深涌村大旗嶺元朗公路,992176,819794.9057,833075.5778,22.437002885,114.01685279799999,Yuen Long Highway,元朗公路,Lam Hau Tsuen,欖口村,Tong Yan San Tsuen,唐人新村,Yuen Long District,元朗區,New Territories,新界,Yuen Long HighwayLam Hau TsuenTong Yan San TsuenYuen Long DistrictNew Territories,新界元朗區唐人新村欖口村元朗公路,,"[22.434348393, 22.437002885]","[114.02746499999999, 114.01685279799999]","[22.434363, 22.434808, 22.434856, 22.435395, 22.435697, 22.435833, 22.435885, 22.435948, 22.436017, 22.43612, 22.436249, 22.436886, 22.43698, 22.437004]","[114.027463, 114.024909, 114.024624, 114.021589, 114.020184, 114.019599, 114.019414, 114.019213, 114.019012, 114.018726, 114.018418, 114.017043, 114.016913, 114.016859]"
992176-992177,TM,MAJOR ROUTE,992176,819794.9057,833075.5778,22.437002885,114.01685279799999,Yuen Long Highway,元朗公路,Lam Hau Tsuen,欖口村,Tong Yan San Tsuen,唐人新村,Yuen Long District,元朗區,New Territories,新界,Yuen Long HighwayLam Hau TsuenTong Yan San TsuenYuen Long DistrictNew Territories,新界元朗區唐人新村欖口村元朗公路,992177,819777.2144,833084.9062,22.437086954,114.016680847,Yuen Long Highway,元朗公路,Lam Hau Tsuen,欖口村,Tong Yan San Tsuen,唐人新村,Yuen Long District,元朗區,New Territories,新界,Yuen Long HighwayLam Hau TsuenTong Yan San TsuenYuen Long DistrictNew Territories,新界元朗區唐人新村欖口村元朗公路,,"[22.437002885, 22.437086954]","[114.01685279799999, 114.016680847]","[22.437006, 22.437085]","[114.016854, 114.01668]"
992177-991061,TM,MAJOR ROUTE,992177,819777.2144,833084.9062,22.437086954,114.016680847,Yuen Long Highway,元朗公路,Lam Hau Tsuen,欖口村,Tong Yan San Tsuen,唐人新村,Yuen Long District,元朗區,New Territories,新界,Yuen Long HighwayLam Hau TsuenTong Yan San TsuenYuen Long DistrictNew Territories,新界元朗區唐人新村欖口村元朗公路,991061,819759.5232,833094.2347,22.437171024,114.016508896,Yuen Long Highway,元朗公路,Lam Hau Tsuen,欖口村,Tong Yan San Tsuen,唐人新村,Yuen Long District,元朗區,New Territories,新界,Yuen Long HighwayLam Hau TsuenTong Yan San TsuenYuen Long DistrictNew Territories,新界元朗區唐人新村欖口村元朗公路,,"[22.437086954, 22.437171024]","[114.016680847, 114.016508896]","[22.437085, 22.437163]","[114.01668, 114.016505]"
992178-992179,TM,MAJOR ROUTE,992178,819741.3883,833102.6634,22.437246964,114.016332644,Yuen Long Highway,元朗公路,Lam Hau Tsuen,欖口村,Tong Yan San Tsuen,唐人新村,Yuen Long District,元朗區,New Territories,新界,Yuen Long HighwayLam Hau TsuenTong Yan San TsuenYuen Long DistrictNew Territories,新界元朗區唐人新村欖口村元朗公路,992179,818924.7289,833066.6428,22.436913601999997,114.00839992200001,Yuen Long Highway,元朗公路,Tong Fong Tsuen,塘坊村,Tong Yan San Tsuen,唐人新村,Yuen Long District,元朗區,New Territories,新界,Yuen Long HighwayTong Fong TsuenTong Yan San TsuenYuen Long DistrictNew Territories,新界元朗區唐人新村塘坊村元朗公路,,"[22.437246964, 22.436913601999997]","[114.016332644, 114.00839992200001]","[22.437244, 22.437328, 22.437433, 22.437494, 22.437566, 22.437603, 22.437628, 22.43766, 22.437691, 22.43776, 22.437801, 22.437826, 22.43785, 22.437862, 22.437876, 22.437878, 22.437859, 22.437833, 22.437799, 22.437764, 22.437715, 22.43768, 22.437654, 22.437626, 22.437476, 22.437332, 22.436892]","[114.016326, 114.016139, 114.015875, 114.015713, 114.015488, 114.015366, 114.015275, 114.015167, 114.015015, 114.014689, 114.014429, 114.014251, 114.014055, 114.013931, 114.01351, 114.013237, 114.012827, 114.012545, 114.012309, 114.012046, 114.011754, 114.011686, 114.011544, 114.011374, 114.010604, 114.009953, 114.008412]"
